frame,id,class,tl_x,tl_y,br_x,br_y
0,2,1,21.137,11.639,20.012,10.926
1,2,1,21.169,11.658,19.993,10.913
2,2,1,21.240,11.644,20.064,10.900
3,2,1,21.272,11.644,20.096,10.900
4,2,1,21.323,11.637,20.148,10.893
5,2,1,21.568,11.597,20.392,10.853
6,2,1,21.439,11.611,20.264,10.867
7,2,1,21.478,11.591,20.302,10.847
8,2,1,21.433,11.598,20.257,10.854
9,2,1,21.581,11.578,20.405,10.834
10,2,1,21.645,11.584,20.470,10.840
11,2,1,21.716,11.570,20.540,10.827
12,2,1,21.761,11.570,20.585,10.826
13,2,1,21.812,11.563,20.637,10.819
14,2,1,21.870,11.557,20.695,10.813
15,2,1,21.928,11.550,20.753,10.806
16,2,1,21.979,11.543,20.804,10.799
17,2,1,22.037,11.536,20.862,10.792
18,2,1,22.095,11.542,20.920,10.798
19,2,1,22.146,11.535,20.971,10.792
20,2,1,22.198,11.529,21.023,10.785
21,2,1,22.236,11.522,21.061,10.778
22,2,1,22.288,11.528,21.113,10.784
23,2,1,22.345,11.534,21.170,10.790
24,2,1,22.403,11.540,21.228,10.796
25,2,1,22.454,11.533,21.280,10.789
26,2,1,22.506,11.539,21.331,10.795
27,2,1,22.570,11.532,21.395,10.789
28,2,1,22.621,11.538,21.446,10.795
29,2,1,22.673,11.531,21.498,10.788
30,2,1,22.737,11.537,21.562,10.794
31,2,1,22.788,11.530,21.613,10.787
32,2,1,22.839,11.524,21.665,10.780
33,2,1,22.904,11.504,21.729,10.761
34,2,1,22.955,11.497,21.781,10.754
35,2,1,23.006,11.491,21.832,10.747
36,2,1,23.058,11.484,21.883,10.740
37,2,1,23.109,11.464,21.935,10.721
38,2,1,23.154,11.470,21.980,10.727
39,2,1,23.212,11.464,22.038,10.720
40,2,1,23.263,11.457,22.089,10.714
41,2,1,23.327,11.450,22.153,10.707
42,2,1,23.378,11.456,22.204,10.713
43,2,1,23.430,11.449,22.256,10.706
44,2,1,23.488,11.442,22.314,10.699
45,2,1,23.545,11.436,22.371,10.692
46,2,1,23.597,11.429,22.423,10.686
47,2,1,23.648,11.422,22.474,10.679
48,2,1,23.699,11.415,22.525,10.672
49,2,1,23.763,11.408,22.590,10.665
50,2,1,23.808,11.414,22.634,10.671
51,2,1,23.866,11.408,22.692,10.665
52,2,1,23.898,11.414,22.724,10.671
53,2,1,23.955,11.420,22.782,10.677
54,2,1,24.007,11.438,22.833,10.696
55,2,1,24.058,11.444,22.884,10.702
56,2,1,24.115,11.450,22.942,10.708
57,2,1,24.173,11.456,22.999,10.713
58,2,1,24.237,11.462,23.063,10.719
59,2,1,24.301,11.455,23.128,10.713
60,2,1,24.352,11.461,23.179,10.719
61,2,1,24.416,11.467,23.243,10.724
62,2,1,24.467,11.473,23.294,10.730
63,2,1,24.531,11.454,23.358,10.711
64,2,1,24.583,11.447,23.410,10.704
65,2,1,24.634,11.440,23.461,10.697
66,2,1,24.685,11.433,23.512,10.691
67,2,1,24.736,11.427,23.563,10.684
68,2,1,24.781,11.420,23.608,10.677
69,2,1,24.852,11.413,23.679,10.670
70,2,1,24.897,11.406,23.724,10.664
71,2,1,24.967,11.399,23.794,10.657
72,2,1,25.031,11.393,23.858,10.650
73,2,1,25.095,11.386,23.922,10.643
74,2,1,25.153,11.379,23.980,10.637
75,2,1,25.223,11.372,24.050,10.630
76,2,1,25.281,11.365,24.108,10.623
77,2,1,25.338,11.346,24.166,10.603
78,2,1,25.402,11.339,24.230,10.597
79,2,1,25.453,11.332,24.281,10.590
80,2,1,25.511,11.325,24.339,10.583
81,2,1,25.581,11.318,24.409,10.576
82,2,1,25.626,11.324,24.454,10.582
83,2,1,25.696,11.330,24.524,10.588
84,2,1,25.748,11.336,24.575,10.594
85,2,1,25.811,11.342,24.639,10.600
86,2,1,25.869,11.348,24.697,10.606
87,2,1,25.939,11.341,24.767,10.599
88,2,1,25.997,11.334,24.825,10.592
89,2,1,26.067,11.328,24.895,10.586
90,2,1,26.131,11.333,24.959,10.591
91,2,1,26.195,11.327,25.023,10.585
92,2,1,26.252,11.320,25.081,10.578
93,2,1,26.323,11.300,25.151,10.558
94,2,1,26.380,11.293,25.209,10.552
95,2,1,26.451,11.274,25.279,10.532
96,2,1,26.502,11.267,25.330,10.525
97,2,1,26.566,11.247,25.394,10.506
98,2,1,26.610,11.241,25.439,10.499
99,2,1,26.668,11.234,25.496,10.492
100,2,1,26.732,11.240,25.560,10.498
101,2,1,26.796,11.233,25.624,10.491
102,2,1,26.860,11.226,25.688,10.485
103,2,1,26.923,11.219,25.752,10.478
104,2,1,26.987,11.213,25.816,10.471
105,2,1,27.051,11.206,25.880,10.464
106,2,1,27.115,11.199,25.944,10.457
107,2,1,27.179,11.179,26.008,10.438
108,2,1,27.243,11.173,26.072,10.431
109,2,1,27.306,11.166,26.135,10.424
110,2,1,27.358,11.159,26.187,10.418
111,2,1,27.421,11.152,26.250,10.411
112,2,1,27.472,11.158,26.301,10.417
113,2,1,27.523,11.151,26.353,10.410
114,2,1,27.587,11.170,26.416,10.429
115,2,1,27.632,11.163,26.461,10.422
116,2,1,27.696,11.169,26.525,10.428
117,2,1,27.766,11.162,26.595,10.421
118,2,1,27.823,11.156,26.652,10.414
119,2,1,27.893,11.149,26.723,10.408
120,2,1,27.944,11.155,26.774,10.414
121,2,1,28.008,11.161,26.837,10.419
122,2,1,28.053,11.167,26.882,10.426
123,2,1,28.123,11.160,26.952,10.419
124,2,1,28.167,11.166,26.997,10.425
125,2,1,28.225,11.172,27.054,10.431
126,2,1,28.263,11.165,27.093,10.424
127,2,1,28.327,11.158,27.156,10.417
128,2,1,28.371,11.164,27.201,10.423
129,2,1,28.435,11.183,27.265,10.442
130,2,1,28.486,11.201,27.316,10.461
131,2,1,28.556,11.220,27.386,10.479
132,2,1,28.607,11.226,27.437,10.485
133,2,1,28.671,11.232,27.500,10.491
134,2,1,28.728,11.238,27.558,10.497
135,2,1,28.792,11.244,27.621,10.503
136,2,1,28.855,11.250,27.685,10.509
137,2,1,28.925,11.243,27.755,10.502
138,2,1,28.976,11.249,27.806,10.508
139,2,1,29.040,11.242,27.870,10.501
140,2,1,29.084,11.248,27.915,10.507
141,2,1,29.135,11.254,27.966,10.513
142,2,1,29.205,11.272,28.036,10.532
143,2,1,29.269,11.278,28.099,10.538
144,2,1,29.333,11.297,28.163,10.556
145,2,1,29.377,11.303,28.208,10.562
146,2,1,29.441,11.321,28.271,10.581
147,2,1,29.492,11.340,28.322,10.600
148,2,1,29.562,11.359,28.392,10.618
149,2,1,29.613,11.377,28.443,10.637
150,2,1,29.676,11.409,28.507,10.668
