frame,id,class,tl_x,tl_y,br_x,br_y
0,0,1,39.326,13.097,39.991,13.791
1,0,1,39.302,13.073,39.991,13.791
2,0,1,39.302,13.073,39.991,13.791
3,0,1,39.302,13.073,39.991,13.791
4,0,1,39.302,13.073,39.991,13.791
5,0,1,39.302,13.073,39.991,13.791
6,0,1,39.302,13.073,39.991,13.791
7,0,1,39.302,13.073,39.991,13.791
8,0,1,39.314,13.097,40.003,13.815
9,0,1,39.302,13.085,39.991,13.803
10,0,1,39.302,13.085,39.991,13.803
11,0,1,39.314,13.097,40.003,13.815
12,0,1,39.302,13.085,39.991,13.803
13,0,1,39.302,13.085,39.991,13.803
14,0,1,39.302,13.085,39.991,13.803
15,0,1,39.302,13.085,39.991,13.803
16,0,1,39.290,13.085,39.979,13.803
17,0,1,39.290,13.085,39.979,13.803
18,0,1,39.290,13.085,39.979,13.803
19,0,1,39.290,13.085,39.979,13.803
20,0,1,39.290,13.085,39.979,13.803
21,0,1,39.385,13.133,39.754,13.468
22,0,1,39.290,13.061,39.967,13.767
23,0,1,39.290,13.049,39.967,13.755
24,0,1,39.290,13.061,39.967,13.767
25,0,1,39.290,13.061,39.967,13.767
26,0,1,39.290,13.061,39.967,13.767
27,0,1,39.290,13.073,39.967,13.779
28,0,1,39.290,13.073,39.967,13.779
29,0,1,39.290,13.073,39.967,13.779
30,0,1,39.278,13.073,39.955,13.779
31,0,1,39.278,13.073,39.955,13.779
32,0,1,39.278,13.073,39.955,13.779
33,0,1,39.278,13.073,39.955,13.779
34,0,1,39.278,13.073,39.955,13.779
35,0,1,39.278,13.073,39.955,13.779
36,0,1,39.278,13.073,39.955,13.779
37,0,1,39.278,13.073,39.955,13.779
38,0,1,39.278,13.073,39.955,13.779
39,0,1,39.278,13.073,39.955,13.779
40,0,1,39.278,13.073,39.955,13.779
41,0,1,39.278,13.073,39.955,13.779
42,0,1,39.278,13.073,39.955,13.779
43,0,1,39.278,13.073,39.955,13.779
44,0,1,39.278,13.073,39.955,13.779
45,0,1,39.385,13.169,39.766,13.444
46,0,1,39.373,13.133,39.778,13.480
47,0,1,39.397,13.157,39.766,13.468
48,0,1,39.385,13.169,39.766,13.456
49,0,1,39.278,13.014,39.908,13.671
50,0,1,39.385,13.169,39.766,13.444
51,0,1,39.290,13.014,39.908,13.660
52,0,1,39.290,13.014,39.908,13.660
53,0,1,39.290,13.014,39.908,13.660
54,0,1,39.290,13.014,39.908,13.660
55,0,1,39.290,13.014,39.908,13.660
56,0,1,39.290,13.014,39.908,13.660
57,0,1,39.290,13.014,39.908,13.660
58,0,1,39.290,13.014,39.908,13.660
59,0,1,39.290,13.014,39.908,13.660
60,0,1,39.290,13.014,39.908,13.660
61,0,1,39.290,13.014,39.908,13.660
62,0,1,39.158,13.204,40.075,13.708
63,0,1,39.385,13.145,39.790,13.456
64,0,1,39.217,13.240,39.980,13.684
65,0,1,39.314,13.085,39.920,13.695
66,0,1,39.314,13.085,39.920,13.695
67,0,1,39.217,13.228,39.956,13.707
68,0,1,39.314,13.121,39.920,13.719
69,0,1,39.314,13.121,39.920,13.719
70,0,1,39.314,13.121,39.920,13.719
71,0,1,39.314,13.121,39.920,13.719
72,0,1,39.314,13.121,39.920,13.719
73,0,1,39.314,13.121,39.920,13.719
74,0,1,39.182,13.216,39.967,13.827
75,0,1,39.313,13.157,39.920,13.755
76,0,1,39.313,13.157,39.920,13.755
77,0,1,39.313,13.157,39.920,13.755
78,0,1,39.313,13.157,39.920,13.755
79,0,1,39.313,13.157,39.920,13.755
80,0,1,39.301,13.157,39.908,13.755
81,0,1,39.301,13.157,39.908,13.755
82,0,1,39.301,13.157,39.908,13.755
83,0,1,39.301,13.157,39.908,13.755
84,0,1,39.301,13.157,39.908,13.755
85,0,1,39.301,13.157,39.908,13.755
86,0,1,39.301,13.157,39.908,13.755
87,0,1,39.218,13.181,39.931,13.827
88,0,1,39.290,13.145,39.907,13.815
89,0,1,39.289,13.181,39.895,13.827
90,0,1,39.301,13.181,39.908,13.707
91,0,1,39.277,13.169,39.908,13.695
92,0,1,39.313,13.181,39.920,13.767
93,0,1,39.313,13.181,39.920,13.767
94,0,1,39.313,13.181,39.920,13.767
95,0,1,39.313,13.181,39.920,13.767
96,0,1,39.313,13.181,39.920,13.767
97,0,1,39.313,13.181,39.920,13.767
98,0,1,39.254,13.169,39.872,13.791
99,0,1,39.301,13.205,39.907,13.791
100,0,1,39.301,13.205,39.907,13.791
101,0,1,39.301,13.205,39.907,13.791
102,0,1,39.301,13.205,39.907,13.791
103,0,1,39.301,13.205,39.907,13.791
104,0,1,39.301,13.205,39.907,13.791
105,0,1,39.301,13.205,39.907,13.791
106,0,1,39.266,13.157,39.943,13.815
107,0,1,39.206,13.169,39.896,13.779
108,0,1,39.278,13.097,39.967,13.779
109,0,1,39.242,13.157,39.895,13.815
110,0,1,39.302,13.121,39.919,13.791
111,0,1,39.266,13.085,39.967,13.767
112,0,1,39.325,13.181,39.931,13.767
113,0,1,39.290,13.133,39.884,13.731
114,0,1,39.242,13.121,39.884,13.755
115,0,1,39.301,13.169,39.908,13.755
116,0,1,39.266,13.133,39.884,13.755
117,0,1,39.242,13.121,39.896,13.743
118,0,1,39.314,13.133,39.931,13.767
119,0,1,39.242,13.157,39.907,13.815
120,0,1,39.277,13.169,39.943,13.803
121,0,1,39.337,13.181,39.931,13.827
122,0,1,39.278,13.121,39.847,13.851
123,0,1,39.254,13.157,39.895,13.803
124,0,1,39.254,13.157,39.907,13.803
125,0,1,39.230,13.121,39.967,13.767
126,0,1,39.218,13.121,39.944,13.743
127,0,1,39.254,13.133,39.907,13.791
128,0,1,39.254,13.121,39.872,13.767
129,0,1,39.206,13.133,39.943,13.767
130,0,1,39.278,13.145,39.943,13.791
131,0,1,39.230,13.193,39.943,13.827
132,0,1,39.302,13.109,39.907,13.863
133,0,1,39.349,13.145,39.955,13.851
134,0,1,39.313,13.157,39.991,13.851
135,0,1,39.194,13.192,39.991,13.815
136,0,1,39.290,13.145,39.979,13.827
137,0,1,39.278,13.145,39.979,13.815
138,0,1,39.242,13.121,39.991,13.755
139,0,1,39.242,13.133,40.039,13.719
140,0,1,39.361,13.181,39.967,13.767
141,0,1,39.218,13.133,39.932,13.755
142,0,1,39.290,13.157,39.943,13.803
143,0,1,39.266,13.145,39.943,13.755
144,0,1,39.325,13.157,39.980,13.719
145,0,1,39.349,13.181,39.955,13.767
146,0,1,39.349,13.181,39.955,13.767
147,0,1,39.349,13.181,39.955,13.767
148,0,1,39.349,13.181,39.955,13.767
149,0,1,39.349,13.181,39.955,13.767
150,0,1,39.349,13.181,39.955,13.767
151,0,1,39.349,13.181,39.955,13.767
152,0,1,39.361,13.181,39.967,13.767
153,0,1,39.361,13.181,39.967,13.767
154,0,1,39.361,13.181,39.967,13.767
155,0,1,39.361,13.181,39.967,13.767
156,0,1,39.361,13.181,39.967,13.767
157,0,1,39.361,13.181,39.967,13.767
158,0,1,39.361,13.181,39.967,13.767
159,0,1,39.361,13.181,39.967,13.767
160,0,1,39.361,13.181,39.967,13.767
161,0,1,39.361,13.181,39.967,13.767
162,0,1,39.730,13.480,39.896,13.624
163,0,1,39.373,13.193,39.979,13.779
164,0,1,39.373,13.193,39.979,13.779
165,0,1,39.373,13.193,39.979,13.779
166,0,1,39.373,13.193,39.979,13.779
167,0,1,39.373,13.193,39.979,13.779
168,0,1,39.373,13.193,39.979,13.779
169,0,1,39.373,13.193,39.979,13.779
170,0,1,39.373,13.193,39.979,13.779
171,0,1,39.373,13.193,39.979,13.779
172,0,1,39.373,13.193,39.979,13.779
173,0,1,39.373,13.193,39.979,13.779
174,0,1,39.373,13.193,39.979,13.779
175,0,1,39.385,13.193,39.991,13.779
176,0,1,39.385,13.193,39.991,13.779
177,0,1,39.385,13.193,39.991,13.779
178,0,1,39.385,13.193,39.991,13.779
179,0,1,39.385,13.193,39.991,13.779
180,0,1,39.385,13.193,39.991,13.779
181,0,1,39.385,13.193,39.991,13.779
182,0,1,39.385,13.193,39.991,13.779
183,0,1,39.385,13.193,39.991,13.779
184,0,1,39.385,13.193,39.991,13.779
185,0,1,39.385,13.193,39.991,13.779
186,0,1,39.385,13.193,39.991,13.779
187,0,1,39.385,13.193,39.991,13.779
188,0,1,39.397,13.193,40.003,13.779
189,0,1,39.397,13.193,40.003,13.779
190,0,1,39.397,13.193,40.003,13.779
191,0,1,39.397,13.181,40.003,13.767
192,0,1,39.397,13.181,40.003,13.767
193,0,1,39.445,13.121,39.778,13.432
194,0,1,39.385,13.133,39.980,13.707
195,0,1,39.397,13.145,39.992,13.719
196,0,1,39.409,13.157,40.003,13.731
197,0,1,39.421,13.169,40.015,13.743
198,0,1,39.433,13.181,40.027,13.755
199,0,1,39.445,13.193,40.039,13.767
