frame,id,class,tl_x,tl_y,br_x,br_y
0,0,2,21.470,8.249,19.661,7.539
1,0,2,21.522,8.270,19.624,7.532
2,0,2,21.654,8.255,19.757,7.516
3,0,2,21.771,8.269,19.874,7.530
4,0,2,21.889,8.261,19.992,7.522
5,0,2,22.036,8.246,20.140,7.507
6,0,2,22.153,8.245,20.257,7.506
7,0,2,22.286,8.251,20.390,7.513
8,0,2,22.447,8.214,20.552,7.476
9,0,2,22.550,8.235,20.655,7.497
10,0,2,22.697,8.227,20.802,7.489
11,0,2,23.100,8.166,21.206,7.428
12,0,2,22.961,8.211,21.067,7.473
13,0,2,23.107,8.217,21.214,7.479
14,0,2,23.129,8.239,21.236,7.501
15,0,2,23.386,8.201,21.493,7.463
16,0,2,23.533,8.193,21.640,7.455
17,0,2,23.657,8.170,21.765,7.433
18,0,2,23.840,8.191,21.948,7.454
19,0,2,23.987,8.183,22.095,7.445
20,0,2,24.119,8.175,22.227,7.437
21,0,2,24.280,8.181,22.389,7.444
22,0,2,24.426,8.173,22.536,7.436
23,0,2,24.558,8.165,22.668,7.428
24,0,2,24.733,8.157,22.844,7.420
25,0,2,24.880,8.163,22.990,7.426
26,0,2,25.011,8.155,23.122,7.418
27,0,2,25.172,8.161,23.284,7.424
28,0,2,25.333,8.153,23.445,7.416
29,0,2,25.479,8.160,23.591,7.423
30,0,2,25.655,8.151,23.767,7.415
31,0,2,25.815,8.172,23.928,7.436
32,0,2,25.969,8.164,24.082,7.427
33,0,2,26.137,8.170,24.250,7.434
34,0,2,26.283,8.177,24.397,7.440
35,0,2,26.436,8.183,24.550,7.447
36,0,2,26.589,8.175,24.704,7.439
37,0,2,26.764,8.195,24.880,7.459
38,0,2,26.918,8.195,25.033,7.459
39,0,2,27.100,8.222,25.216,7.487
40,0,2,27.260,8.229,25.377,7.493
41,0,2,27.428,8.235,25.545,7.499
42,0,2,27.610,8.256,25.727,7.520
43,0,2,27.785,8.276,25.903,7.541
44,0,2,27.938,8.283,26.056,7.547
45,0,2,28.120,8.303,26.238,7.568
46,0,2,28.280,8.309,26.399,7.574
47,0,2,28.448,8.316,26.567,7.581
48,0,2,28.630,8.336,26.749,7.601
49,0,2,28.790,8.357,26.910,7.622
50,0,2,28.942,8.371,27.063,7.636
51,0,2,29.124,8.398,27.245,7.664
52,0,2,29.299,8.405,27.420,7.670
