frame,id,class,tl_x,tl_y,br_x,br_y
0,0,1,35.052,11.882,34.138,11.256
1,0,1,35.077,11.899,34.121,11.248
2,0,1,35.027,11.866,34.071,11.306
3,0,1,34.994,11.882,34.038,11.298
4,0,1,34.961,11.882,34.005,11.281
5,0,1,34.936,11.840,34.029,11.381
6,0,1,34.861,11.815,33.988,11.381
7,0,1,34.869,11.832,33.971,11.364
8,0,1,34.828,11.832,33.929,11.364
9,0,1,34.778,11.832,33.879,11.364
10,0,1,34.736,11.832,33.838,11.364
11,0,1,34.661,11.890,33.963,11.356
12,0,1,34.569,11.865,33.871,11.339
13,0,1,34.628,11.790,33.821,11.414
14,0,1,34.594,11.790,33.787,11.414
15,0,1,34.403,11.881,33.754,11.339
16,0,1,34.469,11.806,33.696,11.405
17,0,1,34.369,11.898,33.621,11.339
18,0,1,34.378,11.823,33.612,11.405
19,0,1,34.336,11.823,33.571,11.405
20,0,1,34.303,11.823,33.537,11.405
21,0,1,34.261,11.823,33.496,11.405
22,0,1,34.203,11.773,33.437,11.480
23,0,1,34.161,11.773,33.395,11.480
24,0,1,34.119,11.881,33.371,11.422
25,0,1,34.119,11.814,33.362,11.488
26,0,1,34.078,11.814,33.320,11.488
27,0,1,34.044,11.823,33.287,11.496
28,0,1,34.003,11.822,33.245,11.496
29,0,1,33.969,11.822,33.212,11.496
31,0,1,33.961,11.814,33.203,11.488
32,0,1,33.928,11.814,33.170,11.488
33,0,1,33.886,11.814,33.128,11.488
34,0,1,33.844,11.814,33.087,11.488
35,0,1,33.803,11.805,33.045,11.479
36,0,1,33.761,11.805,33.003,11.479
37,0,1,33.719,11.805,32.962,11.479
38,0,1,33.678,11.805,32.920,11.479
39,0,1,33.628,11.797,32.870,11.471
40,0,1,33.586,11.797,32.828,11.471
41,0,1,33.536,11.788,32.778,11.462
42,0,1,33.494,11.788,32.736,11.462
43,0,1,33.444,11.788,32.686,11.462
44,0,1,33.402,11.780,32.645,11.454
45,0,1,33.369,11.780,32.611,11.454
47,0,1,33.361,11.772,32.603,11.445
48,0,1,33.327,11.771,32.570,11.445
49,0,1,33.152,11.871,32.419,11.445
50,0,1,33.160,11.821,32.411,11.478
51,0,1,33.119,11.821,32.369,11.478
52,0,1,33.069,11.821,32.319,11.478
53,0,1,33.035,11.821,32.286,11.478
54,0,1,32.993,11.829,32.244,11.486
55,0,1,32.960,11.829,32.210,11.486
56,0,1,32.910,11.829,32.160,11.486
57,0,1,32.868,11.829,32.119,11.486
58,0,1,32.810,11.837,32.060,11.495
59,0,1,32.768,11.837,32.018,11.494
60,0,1,32.718,11.846,31.968,11.503
61,0,1,32.676,11.846,31.926,11.503
62,0,1,32.643,11.846,31.893,11.503
63,0,1,32.601,11.854,31.851,11.511
65,0,1,32.593,11.845,31.843,11.503
66,0,1,32.559,11.845,31.810,11.502
67,0,1,32.518,11.845,31.768,11.502
68,0,1,32.476,11.845,31.726,11.502
69,0,1,32.443,11.837,31.693,11.494
70,0,1,32.401,11.837,31.651,11.494
71,0,1,32.351,11.837,31.601,11.494
72,0,1,32.309,11.837,31.559,11.494
73,0,1,32.276,11.828,31.526,11.485
75,0,1,32.267,11.820,31.517,11.477
76,0,1,32.234,11.820,31.484,11.477
77,0,1,31.900,11.828,31.233,11.460
78,0,1,31.942,11.811,31.208,11.468
79,0,1,31.900,11.811,31.167,11.468
80,0,1,31.867,11.811,31.133,11.468
81,0,1,31.825,11.811,31.091,11.468
83,0,1,31.816,11.803,31.083,11.460
84,0,1,31.783,11.803,31.050,11.460
85,0,1,31.750,11.803,31.016,11.460
86,0,1,31.708,11.803,30.974,11.460
87,0,1,31.658,11.802,30.924,11.459
88,0,1,31.616,11.802,30.882,11.459
89,0,1,31.591,11.802,30.857,11.459
91,0,1,31.583,11.794,30.849,11.451
92,0,1,31.558,11.794,30.824,11.451
93,0,1,31.516,11.794,30.782,11.451
94,0,1,31.466,11.786,30.732,11.442
96,0,1,31.457,11.777,30.724,11.434
97,0,1,31.416,11.777,30.682,11.434
98,0,1,31.374,11.777,30.640,11.434
100,0,1,31.365,11.769,30.632,11.426
102,0,1,31.357,11.760,30.623,11.417
103,0,1,30.864,11.810,30.097,11.391
105,0,1,30.856,11.768,30.122,11.416
106,0,1,30.822,11.768,30.088,11.416
107,0,1,30.780,11.760,30.047,11.408
108,0,1,30.747,11.751,30.013,11.400
109,0,1,30.705,11.751,29.971,11.400
110,0,1,30.655,11.751,29.921,11.399
111,0,1,30.613,11.751,29.879,11.399
112,0,1,30.580,11.743,29.846,11.391
113,0,1,30.538,11.734,29.804,11.383
114,0,1,30.488,11.734,29.754,11.382
115,0,1,30.446,11.734,29.712,11.382
116,0,1,30.413,11.726,29.679,11.374
117,0,1,30.371,11.717,29.637,11.366
118,0,1,30.329,11.717,29.595,11.366
120,0,1,30.321,11.709,29.587,11.357
121,0,1,30.287,11.709,29.553,11.357
122,0,1,30.246,11.700,29.511,11.349
123,0,1,30.220,11.709,29.486,11.357
124,0,1,30.179,11.700,29.444,11.349
125,0,1,30.145,11.700,29.411,11.349
126,0,1,30.112,11.700,29.378,11.349
127,0,1,30.070,11.692,29.336,11.340
128,0,1,30.028,11.683,29.294,11.332
129,0,1,29.986,11.683,29.252,11.332
130,0,1,29.936,11.683,29.202,11.332
131,0,1,29.894,11.675,29.160,11.323
132,0,1,29.853,11.666,29.118,11.315
134,0,1,29.844,11.658,29.110,11.306
135,0,1,29.802,11.650,29.068,11.298
136,0,1,29.761,11.650,29.026,11.298
137,0,1,29.727,11.641,28.993,11.289
139,0,1,29.719,11.633,28.985,11.281
140,0,1,29.685,11.624,28.951,11.273
141,0,1,29.652,11.608,28.918,11.256
142,0,1,29.619,11.599,28.884,11.248
143,0,1,29.585,11.599,28.851,11.247
144,0,1,29.543,11.599,28.809,11.247
146,0,1,29.535,11.591,28.801,11.239
147,0,1,29.158,11.599,28.525,11.197
148,0,1,29.209,11.574,28.491,11.222
149,0,1,29.167,11.565,28.449,11.213
150,0,1,29.125,11.573,28.407,11.222
151,0,1,29.075,11.557,28.357,11.205
152,0,1,29.033,11.548,28.315,11.197
153,0,1,28.999,11.548,28.282,11.196
154,0,1,28.958,11.540,28.240,11.188
155,0,1,28.916,11.531,28.198,11.180
157,0,1,28.908,11.523,28.190,11.171
158,0,1,28.874,11.523,28.156,11.171
159,0,1,28.841,11.515,28.123,11.163
160,0,1,28.807,11.515,28.089,11.163
161,0,1,28.774,11.514,28.056,11.163
162,0,1,28.732,11.514,28.014,11.163
163,0,1,28.673,11.514,27.955,11.163
165,0,1,28.665,11.506,27.947,11.154
166,0,1,28.623,11.506,27.905,11.154
167,0,1,28.573,11.497,27.855,11.146
168,0,1,28.531,11.497,27.813,11.146
169,0,1,28.481,11.497,27.763,11.145
170,0,1,28.455,11.497,27.737,11.145
172,0,1,28.447,11.489,27.729,11.137
173,0,1,28.187,11.522,27.402,11.137
174,0,1,28.162,11.505,27.444,11.153
175,0,1,28.129,11.505,27.410,11.153
176,0,1,28.087,11.505,27.368,11.153
177,0,1,28.045,11.497,27.327,11.145
178,0,1,28.020,11.505,27.301,11.153
179,0,1,27.969,11.497,27.251,11.145
180,0,1,27.927,11.496,27.209,11.145
181,0,1,27.894,11.496,27.176,11.144
182,0,1,27.844,11.496,27.125,11.144
184,0,1,27.835,11.488,27.117,11.136
185,0,1,27.785,11.488,27.067,11.136
186,0,1,27.735,11.488,27.016,11.136
187,0,1,27.659,11.571,26.950,11.102
188,0,1,27.659,11.504,26.949,11.152
189,0,1,27.609,11.504,26.899,11.152
190,0,1,27.567,11.496,26.857,11.144
191,0,1,27.365,11.579,26.840,11.119
192,0,1,27.315,11.604,26.757,11.060
193,0,1,27.382,11.504,26.689,11.152
194,0,1,27.349,11.504,26.656,11.152
195,0,1,27.223,11.571,26.631,11.102
196,0,1,27.273,11.512,26.588,11.160
197,0,1,27.231,11.512,26.546,11.160
0,1,1,35.534,12.524,34.469,11.815
1,1,1,35.567,12.549,34.453,11.806
2,1,1,35.534,12.558,34.419,11.815
3,1,1,35.484,12.566,34.369,11.823
4,1,1,35.450,12.558,34.336,11.815
5,1,1,35.417,12.566,34.303,11.823
6,1,1,35.384,12.574,34.269,11.831
7,1,1,35.334,12.582,34.219,11.839
8,1,1,35.300,12.566,34.186,11.823
9,1,1,35.067,12.716,34.321,11.465
10,1,1,35.134,12.624,34.254,11.565
11,1,1,35.092,12.624,34.212,11.565
12,1,1,34.908,12.815,34.287,11.398
13,1,1,34.992,12.640,34.204,11.564
14,1,1,34.958,12.640,34.170,11.564
15,1,1,34.908,12.640,34.120,11.564
16,1,1,34.858,12.640,34.070,11.564
17,1,1,34.825,12.640,34.037,11.564
18,1,1,34.775,12.640,33.987,11.564
19,1,1,34.725,12.640,33.937,11.564
20,1,1,34.692,12.640,33.904,11.564
21,1,1,34.642,12.640,33.854,11.564
22,1,1,34.592,12.573,33.803,11.631
23,1,1,34.575,12.590,33.787,11.647
24,1,1,34.542,12.657,33.719,11.764
25,1,1,34.525,12.665,33.728,11.747
26,1,1,34.483,12.673,33.686,11.755
27,1,1,34.458,12.682,33.661,11.764
28,1,1,34.417,12.690,33.619,11.772
29,1,1,34.375,12.698,33.578,11.780
31,1,1,34.291,12.715,33.494,11.797
32,1,1,34.250,12.723,33.452,11.805
33,1,1,34.208,12.731,33.411,11.813
34,1,1,34.150,12.740,33.352,11.822
35,1,1,34.108,12.765,33.310,11.846
36,1,1,34.066,12.756,33.269,11.838
37,1,1,34.024,12.781,33.227,11.863
38,1,1,33.983,12.773,33.185,11.855
39,1,1,33.941,12.798,33.143,11.880
40,1,1,33.899,12.789,33.102,11.871
41,1,1,33.874,12.798,33.077,11.880
42,1,1,33.816,12.789,33.018,11.871
43,1,1,33.791,12.798,32.993,11.879
44,1,1,33.749,12.806,32.951,11.888
45,1,1,33.707,12.814,32.910,11.896
47,1,1,33.640,12.814,32.843,11.896
48,1,1,33.582,12.806,32.785,11.887
49,1,1,33.532,12.823,32.701,11.921
50,1,1,33.515,12.823,32.709,11.912
51,1,1,33.465,12.822,32.659,11.912
52,1,1,33.415,12.822,32.609,11.912
53,1,1,33.382,12.822,32.576,11.912
54,1,1,33.332,12.806,32.526,11.895
55,1,1,33.282,12.806,32.476,11.895
56,1,1,33.265,12.806,32.459,11.895
57,1,1,33.198,12.806,32.392,11.895
58,1,1,33.165,12.805,32.359,11.895
59,1,1,33.131,12.805,32.325,11.895
60,1,1,33.098,12.805,32.292,11.895
61,1,1,33.048,12.805,32.242,11.895
62,1,1,33.014,12.805,32.209,11.895
63,1,1,32.981,12.805,32.175,11.895
65,1,1,32.881,12.822,32.075,11.911
66,1,1,32.847,12.822,32.041,11.911
67,1,1,32.797,12.822,31.991,11.911
68,1,1,32.730,12.822,31.924,11.911
69,1,1,32.680,12.822,31.874,11.911
70,1,1,32.647,12.838,31.841,11.928
71,1,1,32.613,12.838,31.807,11.928
72,1,1,32.563,12.838,31.757,11.928
73,1,1,32.513,12.838,31.707,11.928
75,1,1,32.446,12.822,31.640,11.911
76,1,1,32.413,12.821,31.607,11.911
77,1,1,32.363,12.821,31.557,11.911
78,1,1,32.313,12.821,31.507,11.911
