frame,id,class,tl_x,tl_y,br_x,br_y
9,0,1,19.818,9.254,18.976,8.677
10,0,1,19.825,9.248,18.982,8.671
11,0,1,19.850,9.248,18.943,8.671
12,0,1,19.922,9.247,18.950,8.690
13,0,1,20.104,9.253,19.008,8.690
14,0,1,20.233,9.253,19.066,8.703
15,0,1,20.331,9.259,19.164,8.696
16,0,1,20.428,9.265,19.242,8.695
17,0,1,20.544,9.342,19.209,8.644
18,0,1,20.551,9.374,19.248,8.650
19,0,1,20.551,9.374,19.248,8.650
20,0,1,20.557,9.316,19.417,8.733
28,0,1,20.810,9.470,19.709,8.687
31,0,1,20.882,9.482,19.813,8.700
32,0,1,20.992,9.475,19.813,8.693
33,0,1,21.160,9.449,19.890,8.712
34,0,1,21.297,9.435,19.949,8.693
35,0,1,21.362,9.429,19.968,8.686
36,0,1,21.420,9.409,20.007,8.667
37,0,1,21.258,9.145,20.669,8.845
38,0,1,21.485,9.435,20.137,8.660
39,0,1,21.459,9.415,20.208,8.672
40,0,1,21.433,9.332,20.312,8.723
41,0,1,21.427,9.325,20.371,8.697
42,0,1,21.407,9.358,20.429,8.704
43,0,1,21.420,9.345,20.500,8.716
44,0,1,21.440,9.345,20.526,8.716
45,0,1,21.459,9.364,20.546,8.722
46,0,1,21.472,9.351,20.572,8.722
47,0,1,21.491,9.344,20.610,8.716
48,0,1,21.576,9.331,20.630,8.716
49,0,1,21.692,9.311,20.721,8.709
50,0,1,21.777,9.311,20.805,8.709
51,0,1,21.868,9.291,20.818,8.728
52,0,1,22.056,9.271,20.889,8.734
53,0,1,22.159,9.264,20.948,8.740
54,0,1,22.198,9.283,20.980,8.772
55,0,1,22.270,9.270,21.006,8.766
56,0,1,22.341,9.257,21.077,8.753
57,0,1,22.334,9.309,21.136,8.791
58,0,1,22.367,9.392,21.129,8.720
59,0,1,22.360,9.392,21.149,8.681
60,0,1,22.367,9.334,21.213,8.804
61,0,1,22.295,9.341,21.278,8.836
62,0,1,22.315,9.360,21.350,8.848
63,0,1,22.315,9.373,21.337,8.797
64,0,1,22.328,9.393,21.363,8.790
65,0,1,22.341,9.418,21.440,8.796
66,0,1,22.412,9.437,21.479,8.803
67,0,1,22.542,9.430,21.564,8.796
68,0,1,22.645,9.391,21.693,8.744
69,0,1,22.892,9.422,21.635,8.647
70,0,1,22.911,9.403,21.680,8.699
71,0,1,23.106,9.325,21.745,8.776
72,0,1,23.157,9.421,21.765,8.718
73,0,1,23.164,9.473,21.817,8.743
74,0,1,23.196,9.479,21.855,8.750
75,0,1,23.196,9.479,21.849,8.737
76,0,1,23.209,9.479,21.907,8.736
77,0,1,23.229,9.473,21.972,8.743
78,0,1,23.248,9.479,22.030,8.755
79,0,1,23.222,9.402,22.199,8.793
80,0,1,23.216,9.440,22.264,8.832
81,0,1,23.209,9.441,22.283,8.812
82,0,1,23.196,9.447,22.329,8.806
83,0,1,23.222,9.460,22.380,8.812
84,0,1,23.274,9.453,22.400,8.838
85,0,1,23.436,9.440,22.465,8.850
86,0,1,23.592,9.426,22.530,8.831
87,0,1,23.754,9.400,22.640,8.824
88,0,1,23.825,9.470,22.627,8.740
89,0,1,23.896,9.399,22.698,8.849
90,0,1,23.935,9.483,22.685,8.772
91,0,1,23.980,9.405,22.763,8.856
92,0,1,24.032,9.418,22.828,8.868
93,0,1,24.039,9.405,22.853,8.894
94,0,1,24.065,9.437,22.899,8.894
95,0,1,24.071,9.443,22.944,8.919
96,0,1,24.065,9.443,23.074,8.925
97,0,1,24.097,9.476,23.152,8.912
98,0,1,24.077,9.482,23.281,8.905
99,0,1,24.058,9.495,23.314,8.873
100,0,1,24.123,9.521,23.268,8.892
101,0,1,24.129,9.566,23.365,8.885
102,0,1,24.200,9.540,23.327,8.840
103,0,1,24.447,9.584,23.288,8.750
104,0,1,24.233,9.436,23.294,8.918
105,0,1,24.278,9.456,23.339,8.937
106,0,1,24.330,9.468,23.391,8.950
107,0,1,24.382,9.481,23.443,8.962
108,0,1,24.447,9.493,23.508,8.975
109,0,1,24.499,9.506,23.560,8.988
110,0,1,24.550,9.519,23.612,9.000
111,0,1,24.602,9.519,23.663,9.000
112,0,1,24.667,9.518,23.728,9.000
113,0,1,24.732,9.505,23.793,8.987
114,0,1,24.797,9.492,23.858,8.974
115,0,1,24.848,9.479,23.910,8.961
116,0,1,24.900,9.453,23.962,8.935
117,0,1,24.965,9.414,24.026,8.896
118,0,1,25.107,9.471,24.247,8.914
119,0,1,25.140,9.471,24.324,8.888
120,0,1,25.256,9.471,24.350,8.881
121,0,1,25.256,9.432,24.337,8.914
122,0,1,25.302,9.432,24.383,8.914
123,0,1,25.360,9.445,24.441,8.926
124,0,1,25.405,9.457,24.486,8.939
125,0,1,25.477,9.457,24.557,8.939
126,0,1,25.872,9.455,24.564,8.842
127,0,1,26.040,9.442,24.311,8.817
128,0,1,25.522,9.444,24.603,8.926
129,0,1,25.580,9.444,24.661,8.925
130,0,1,25.626,9.444,24.706,8.925
131,0,1,25.697,9.430,24.778,8.912
132,0,1,25.742,9.417,24.823,8.899
133,0,1,25.800,9.417,24.881,8.899
134,0,1,25.833,9.417,24.914,8.899
135,0,1,25.878,9.417,24.959,8.898
136,0,1,25.923,9.417,25.004,8.898
137,0,1,25.969,9.429,25.050,8.911
138,0,1,26.001,9.442,25.082,8.924
139,0,1,26.059,9.468,25.140,8.949
140,0,1,26.105,9.480,25.186,8.962
141,0,1,26.150,9.493,25.231,8.975
142,0,1,26.195,9.506,25.276,8.987
143,0,1,26.254,9.518,25.335,9.000
144,0,1,26.655,9.465,25.645,8.934
145,0,1,26.817,9.439,25.542,8.896
146,0,1,26.765,9.439,25.555,8.883
147,0,1,26.804,9.445,25.607,8.876
148,0,1,26.959,9.432,25.620,8.922
149,0,1,26.655,9.414,25.736,8.895
150,0,1,26.882,9.406,25.885,8.837
151,0,1,26.836,9.381,25.917,8.862
152,0,1,27.043,9.418,26.073,8.765
153,0,1,26.959,9.451,26.196,8.816
154,0,1,27.082,9.399,26.125,8.784
155,0,1,27.147,9.399,26.125,8.791
156,0,1,27.089,9.354,26.176,8.836
157,0,1,27.140,9.366,26.228,8.848
158,0,1,27.192,9.366,26.280,8.848
159,0,1,27.257,9.366,26.345,8.848
160,0,1,27.322,9.366,26.409,8.848
161,0,1,27.716,9.345,26.390,8.841
162,0,1,27.729,9.338,26.397,8.848
163,0,1,27.373,9.353,26.461,8.834
164,0,1,27.425,9.352,26.513,8.834
165,0,1,27.872,9.357,26.494,8.828
166,0,1,27.484,9.346,26.571,8.828
167,0,1,27.535,9.346,26.623,8.827
168,0,1,27.742,9.338,26.927,8.833
169,0,1,27.781,9.338,26.876,8.826
170,0,1,27.826,9.331,26.921,8.820
171,0,1,27.846,9.351,26.940,8.839
172,0,1,27.891,9.357,26.986,8.845
174,0,1,27.969,9.382,27.063,8.871
175,0,1,28.014,9.402,27.108,8.890
176,0,1,28.059,9.408,27.154,8.896
177,0,1,28.299,9.336,27.497,8.830
178,0,1,28.344,9.336,27.445,8.830
179,0,1,28.396,9.336,27.497,8.830
180,0,1,28.726,9.424,27.452,8.611
181,0,1,28.454,9.316,27.555,8.811
182,0,1,28.519,9.316,27.620,8.810
183,0,1,28.583,9.303,27.684,8.797
184,0,1,28.648,9.289,27.749,8.784
185,0,1,28.868,9.237,27.672,8.662
186,0,1,28.693,9.270,27.794,8.765
187,0,1,28.959,9.224,27.943,8.622
188,0,1,28.984,9.211,28.002,8.629
189,0,1,29.094,9.210,27.956,8.642
190,0,1,29.133,9.217,28.014,8.616
191,0,1,29.314,9.197,28.099,8.628
192,0,1,29.010,9.159,28.111,8.654
193,0,1,29.049,9.159,28.150,8.654
194,0,1,29.101,9.172,28.202,8.666
196,0,1,29.618,9.125,28.403,8.582
197,0,1,29.211,9.165,28.312,8.660
198,0,1,29.276,9.152,28.377,8.646
199,0,1,29.353,9.151,28.454,8.646
200,0,1,29.431,9.138,28.532,8.633
201,0,1,29.786,9.130,28.519,8.536
202,0,1,29.489,9.106,28.590,8.601
203,0,1,29.554,9.093,28.655,8.587
204,0,1,29.618,9.079,28.720,8.574
205,0,1,29.644,9.092,28.745,8.587
206,0,1,29.683,9.118,28.784,8.613
207,0,1,29.722,9.131,28.823,8.625
208,0,1,29.761,9.156,28.862,8.651
209,0,1,30.239,9.051,29.243,8.649
210,0,1,30.640,9.133,29.043,8.367
211,0,1,30.174,9.090,29.276,8.591
212,0,1,30.226,9.083,29.327,8.585
213,0,1,30.459,8.999,29.450,8.481
214,0,1,30.607,9.018,29.366,8.469
215,0,1,30.394,8.980,29.496,8.481
216,0,1,30.633,8.947,29.405,8.411
217,0,1,30.452,8.967,29.554,8.468
218,0,1,30.763,8.927,29.515,8.423
219,0,1,30.511,8.954,29.612,8.455
220,0,1,30.588,8.934,29.690,8.435
221,0,1,30.905,8.926,29.896,8.351
222,0,1,30.840,8.888,29.942,8.389
223,0,1,30.931,8.887,30.019,8.221
224,0,1,31.047,8.855,30.019,8.247
225,0,1,31.183,8.874,30.071,8.273
226,0,1,31.312,8.796,30.065,8.279
227,0,1,31.060,8.810,30.162,8.311
228,0,1,31.480,8.763,30.136,8.273
229,0,1,31.105,8.797,30.207,8.298
230,0,1,31.493,8.731,30.110,8.240
231,0,1,31.525,8.718,30.116,8.273
232,0,1,31.144,8.777,30.246,8.279
233,0,1,31.209,8.770,30.310,8.272
234,0,1,31.286,8.764,30.388,8.265
235,0,1,31.364,8.744,30.465,8.245
237,0,1,31.357,8.738,30.459,8.239
238,0,1,31.441,8.731,31.092,8.314
239,0,1,31.822,8.704,31.473,8.287
240,0,1,31.835,8.716,31.473,8.280
241,0,1,31.868,8.710,31.506,8.274
242,0,1,31.939,8.690,31.577,8.254
243,0,1,31.997,8.677,31.635,8.241
244,0,1,32.268,8.728,31.648,8.183
245,0,1,32.262,8.721,31.667,8.189
246,0,1,32.307,8.721,31.712,8.189
247,0,1,32.365,8.708,31.771,8.176
248,0,1,32.436,8.682,31.842,8.150
249,0,1,32.507,8.669,31.913,8.137
250,0,1,32.565,8.656,31.971,8.124
251,0,1,32.623,8.643,32.029,8.111
252,0,1,32.669,8.630,32.074,8.098
253,0,1,32.727,8.629,32.132,8.097
254,0,1,32.772,8.616,32.178,8.084
255,0,1,32.888,8.590,31.874,7.995
256,0,1,32.733,8.565,32.055,8.021
257,0,1,32.765,8.552,32.087,8.008
258,0,1,33.101,8.609,31.984,8.014
259,0,1,33.263,8.679,31.958,7.905
260,0,1,33.024,8.583,32.184,8.001
261,0,1,33.528,8.671,31.932,7.963
262,0,1,33.495,8.652,32.106,7.943
263,0,1,33.502,8.652,32.139,7.924
264,0,1,33.508,8.646,32.178,7.891
265,0,1,33.508,8.626,32.197,7.885
266,0,1,33.495,8.607,32.197,7.898
267,0,1,33.508,8.639,32.197,7.872
268,0,1,33.566,8.652,32.242,7.827
269,0,1,33.444,8.562,32.358,7.916
270,0,1,33.411,8.562,32.507,7.916
271,0,1,33.456,8.562,32.552,7.916
272,0,1,33.515,8.562,32.610,7.915
273,0,1,33.547,8.549,32.643,7.902
274,0,1,33.592,8.562,32.688,7.915
275,0,1,33.624,8.587,32.720,7.941
276,0,1,33.670,8.613,32.765,7.966
277,0,1,33.715,8.625,32.810,7.979
278,0,1,34.089,8.611,33.120,7.991
279,0,1,34.367,8.501,32.991,8.030
280,0,1,34.360,8.546,33.004,8.055
281,0,1,34.399,8.552,33.043,8.049
282,0,1,34.205,8.604,33.237,7.997
283,0,1,34.251,8.604,33.282,7.997
284,0,1,34.367,8.571,33.282,8.074
285,0,1,34.470,8.571,33.263,8.080
286,0,1,34.535,8.590,33.346,8.061
287,0,1,34.599,8.596,33.385,8.054
288,0,1,34.644,8.615,33.398,8.073
289,0,1,34.651,8.647,33.488,8.041
290,0,1,34.715,8.654,33.598,8.040
291,0,1,34.651,8.635,33.656,8.059
292,0,1,34.696,8.641,33.702,8.066
293,0,1,34.728,8.660,33.734,8.085
294,0,1,34.773,8.666,33.779,8.091
295,0,1,34.819,8.673,33.824,8.097
296,0,1,34.864,8.679,33.869,8.104
