frame,id,class,tl_x,tl_y,br_x,br_y
0,2,1,20.260,11.163,19.027,10.633
1,2,1,20.294,11.182,19.000,10.627
2,2,1,20.314,11.195,19.021,10.639
3,2,1,20.348,11.195,19.054,10.639
4,2,1,20.381,11.207,19.088,10.651
5,2,1,20.415,11.220,19.122,10.664
6,2,1,20.449,11.232,19.156,10.676
7,2,1,20.482,11.245,19.189,10.689
8,2,1,20.516,11.257,19.223,10.702
9,2,1,20.563,11.256,19.270,10.701
10,2,1,20.596,11.269,19.304,10.713
11,2,1,20.630,11.281,19.338,10.726
12,2,1,20.663,11.281,19.371,10.725
13,2,1,20.697,11.280,19.405,10.725
14,2,1,20.730,11.293,19.439,10.737
15,2,1,20.777,11.292,19.486,10.736
16,2,1,20.797,11.304,19.506,10.749
17,2,1,20.831,11.317,19.540,10.762
18,2,1,20.851,11.317,19.560,10.761
19,2,1,20.885,11.329,19.593,10.774
20,2,1,20.918,11.328,19.627,10.773
21,2,1,20.952,11.341,19.661,10.786
22,2,1,20.985,11.354,19.694,10.798
23,2,1,21.019,11.366,19.728,10.811
24,2,1,21.039,11.392,19.748,10.837
25,2,1,21.086,11.404,19.795,10.849
26,2,1,21.119,11.410,19.829,10.855
27,2,1,21.166,11.429,19.876,10.874
28,2,1,21.213,11.441,19.923,10.887
29,2,1,21.260,11.453,19.970,10.899
30,2,1,21.307,11.479,20.017,10.924
31,2,1,21.367,11.491,20.078,10.936
32,2,1,21.414,11.516,20.125,10.962
33,2,1,21.475,11.528,20.186,10.974
34,2,1,21.522,11.540,20.233,10.986
35,2,1,21.568,11.553,20.280,10.998
36,2,1,21.602,11.565,20.313,11.011
37,2,1,21.649,11.577,20.360,11.023
38,2,1,21.696,11.590,20.407,11.036
39,2,1,21.729,11.589,20.441,11.035
40,2,1,21.776,11.588,20.488,11.034
41,2,1,21.823,11.587,20.535,11.033
42,2,1,21.869,11.586,20.582,11.032
43,2,1,21.916,11.585,20.629,11.031
44,2,1,21.976,11.584,20.689,11.030
45,2,1,22.023,11.596,20.736,11.043
46,2,1,22.083,11.608,20.796,11.055
47,2,1,22.143,11.620,20.857,11.067
48,2,1,22.177,11.633,20.890,11.079
49,2,1,22.237,11.632,20.950,11.078
50,2,1,22.283,11.644,20.997,11.090
