frame,id,class,tl_x,tl_y,br_x,br_y
0,0,1,28.618,10.724,27.528,10.022
1,0,1,28.646,10.742,27.510,10.013
2,0,1,28.701,10.733,27.565,10.004
3,0,1,28.609,10.696,27.546,10.141
4,0,1,28.618,10.705,27.546,10.123
5,0,1,28.683,10.724,27.702,10.132
6,0,1,28.701,10.751,27.776,10.122
7,0,1,28.728,10.733,27.739,10.141
8,0,1,28.756,10.733,27.767,10.141
9,0,1,28.802,10.751,27.812,10.159
10,0,1,28.829,10.751,27.840,10.159
11,0,1,28.903,10.796,28.042,10.076
12,0,1,28.949,10.741,27.987,10.122
13,0,1,28.985,10.751,28.024,10.131
14,0,1,29.545,10.750,28.584,10.131
15,0,1,29.077,10.750,28.116,10.131
16,0,1,29.114,10.741,28.152,10.122
17,0,1,29.095,10.750,28.134,10.131
18,0,1,29.187,10.759,28.226,10.140
19,0,1,29.242,10.768,28.281,10.149
20,0,1,29.288,10.778,28.327,10.158
21,0,1,29.315,10.787,28.354,10.167
22,0,1,29.352,10.796,28.391,10.176
23,0,1,29.389,10.805,28.427,10.186
24,0,1,29.425,10.796,28.464,10.176
25,0,1,29.462,10.805,28.501,10.185
26,0,1,29.443,10.905,28.666,10.039
27,0,1,29.517,10.795,28.584,10.140
28,0,1,29.563,10.805,28.629,10.149
29,0,1,29.590,10.795,28.657,10.140
30,0,1,29.636,10.804,28.703,10.149
31,0,1,29.682,10.813,28.749,10.158
32,0,1,29.728,10.823,28.794,10.167
33,0,1,29.774,10.813,28.840,10.158
34,0,1,29.820,10.822,28.886,10.167
35,0,1,29.865,10.813,28.932,10.158
36,0,1,29.930,10.822,28.996,10.167
37,0,1,29.975,10.813,29.042,10.157
38,0,1,30.021,10.822,29.088,10.167
39,0,1,30.049,10.813,29.116,10.157
40,0,1,30.040,10.849,29.216,10.166
41,0,1,30.076,10.895,29.317,10.102
42,0,1,30.113,10.922,29.391,10.112
43,0,1,30.186,10.849,29.308,10.175
44,0,1,30.232,10.858,29.354,10.185
45,0,1,30.259,10.867,29.381,10.194
