frame,id,class,tl_x,tl_y,br_x,br_y
0,0,2,12.091,28.881,11.142,27.189
1,0,2,12.115,28.927,11.130,27.154
2,0,2,12.126,28.868,11.141,27.095
3,0,2,12.185,28.879,11.248,27.117
4,0,2,12.197,28.914,11.212,27.058
5,0,2,12.209,28.843,11.223,26.987
6,0,2,12.171,28.632,11.293,26.868
7,0,2,12.184,28.667,11.257,26.810
8,0,2,12.183,28.596,11.257,26.739
9,0,2,12.122,28.350,11.281,26.774
10,0,2,12.134,28.385,11.245,26.728
11,0,2,12.145,28.314,11.256,26.657
12,0,2,12.275,28.288,11.268,26.668
13,0,2,12.299,28.323,11.232,26.610
14,0,2,12.310,28.275,11.244,26.563
15,0,2,12.260,27.876,11.325,26.338
16,0,2,12.272,27.911,11.289,26.291
17,0,2,12.283,27.852,11.300,26.232
18,0,2,12.247,27.770,11.348,26.361
19,0,2,12.259,27.805,11.313,26.314
20,0,2,12.259,27.734,11.312,26.244
21,0,2,12.305,27.663,11.300,26.185
22,0,2,12.329,27.698,11.264,26.138
23,0,2,12.340,27.627,11.275,26.068
24,0,2,12.256,27.393,11.333,25.972
25,0,2,12.268,27.428,11.298,25.926
26,0,2,12.267,27.369,11.297,25.867
27,0,2,12.220,27.358,11.283,25.643
28,0,2,12.232,27.393,11.247,25.585
29,0,2,12.220,27.323,11.235,25.515
30,0,2,12.252,26.981,11.259,25.561
31,0,2,12.276,27.015,11.223,25.515
32,0,2,12.276,26.957,11.223,25.456
33,0,2,12.180,26.852,11.268,25.208
34,0,2,12.192,26.887,11.232,25.150
35,0,2,12.180,26.817,11.220,25.079
36,0,2,12.156,26.723,11.221,25.256
37,0,2,12.168,26.758,11.185,25.209
38,0,2,12.179,26.699,11.197,25.150
39,0,2,12.094,26.418,11.242,24.949
40,0,2,12.106,26.453,11.206,24.903
41,0,2,12.106,26.394,11.206,24.844
42,0,2,12.128,26.206,11.228,24.702
43,0,2,12.140,26.241,11.193,24.656
44,0,2,12.139,26.170,11.192,24.585
45,0,2,12.078,25.959,11.226,24.408
46,0,2,12.090,25.994,11.190,24.362
47,0,2,12.090,25.947,11.190,24.314
48,0,2,12.089,25.888,11.224,24.161
49,0,2,12.102,25.923,11.188,24.103
50,0,2,12.089,25.865,11.176,24.044
51,0,2,12.041,25.713,11.188,24.056
52,0,2,12.053,25.748,11.152,23.997
53,0,2,12.052,25.689,11.151,23.938
54,0,2,12.003,25.490,11.186,23.903
55,0,2,12.016,25.525,11.151,23.856
56,0,2,12.003,25.466,11.138,23.797
57,0,2,11.991,25.360,11.126,23.715
58,0,2,12.003,25.395,11.090,23.657
59,0,2,11.990,25.325,11.077,23.587
60,0,2,11.918,25.185,10.898,23.378
61,0,2,11.942,25.220,10.862,23.319
62,0,2,11.941,25.149,10.862,23.249
63,0,2,11.975,24.949,11.123,23.397
64,0,2,11.987,24.984,11.087,23.351
65,0,2,11.987,24.913,11.087,23.280
66,0,2,12.021,24.712,11.029,23.458
67,0,2,12.044,24.735,10.993,23.411
68,0,2,12.044,24.677,10.993,23.353
69,0,2,12.019,24.512,11.156,23.032
70,0,2,12.031,24.547,11.120,22.986
71,0,2,12.042,24.477,11.131,22.915
72,0,2,11.924,24.514,11.236,22.690
