frame,id,class,tl_x,tl_y,br_x,br_y
0,0,2,31.101,11.411,29.509,10.161
1,0,2,30.971,11.457,29.525,10.233
2,0,2,30.972,11.501,29.351,10.280
3,0,2,31.029,11.427,29.321,10.237
4,0,2,30.855,11.459,29.353,10.353
5,0,2,30.897,11.400,29.280,10.355
6,0,2,30.854,11.416,29.209,10.429
7,0,2,30.854,11.401,29.150,10.415
8,0,2,30.797,11.461,29.122,10.445
9,0,2,30.753,11.447,28.963,10.521
10,0,2,30.680,11.419,29.037,10.548
11,0,2,30.679,11.376,28.890,10.507
12,0,2,30.636,11.420,28.846,10.494
13,0,2,30.607,11.391,28.819,10.553
14,0,2,30.506,11.437,28.718,10.627
15,0,2,30.506,11.408,28.659,10.570
16,0,2,30.491,11.394,28.528,10.587
17,0,2,30.403,11.381,28.557,10.543
18,0,2,30.288,11.398,28.499,10.588
19,0,2,30.331,11.397,28.486,10.675
20,0,2,30.229,11.384,28.441,10.603
21,0,2,30.200,11.356,28.355,10.663
22,0,2,30.156,11.342,28.224,10.651
23,0,2,30.025,11.345,28.210,10.681
24,0,2,29.966,11.317,28.093,10.654
25,0,2,29.938,11.361,28.093,10.668
26,0,2,29.880,11.347,28.035,10.655
27,0,2,29.807,11.334,27.905,10.701
28,0,2,29.734,11.306,27.832,10.673
29,0,2,29.690,11.307,27.818,10.703
30,0,2,29.647,11.337,27.716,10.705
31,0,2,29.574,11.295,27.614,10.721
32,0,2,29.502,11.340,27.627,10.648
33,0,2,29.473,11.326,27.599,10.663
34,0,2,29.356,11.299,27.512,10.694
35,0,2,29.268,11.286,27.308,10.683
36,0,2,29.211,11.317,27.279,10.713
37,0,2,29.181,11.288,27.249,10.655
38,0,2,29.108,11.289,27.176,10.627
39,0,2,29.007,11.321,27.103,10.658
40,0,2,29.021,11.291,27.117,10.599
41,0,2,28.861,11.294,27.074,10.659
42,0,2,28.788,11.267,26.942,10.603
43,0,2,28.759,11.253,26.913,10.589
44,0,2,28.644,11.313,26.768,10.621
45,0,2,28.657,11.240,26.811,10.576
46,0,2,28.497,11.243,26.680,10.579
47,0,2,28.424,11.215,26.606,10.551
48,0,2,28.409,11.230,26.562,10.537
49,0,2,28.279,11.276,26.460,10.495
50,0,2,28.192,11.263,26.373,10.570
51,0,2,28.148,11.250,26.300,10.557
52,0,2,28.088,11.178,26.184,10.544
53,0,2,28.030,11.179,26.096,10.546
54,0,2,27.958,11.195,26.110,10.531
