frame,id,class,tl_x,tl_y,br_x,br_y
0,0,1,23.588,5.636,22.950,5.058
1,0,1,23.611,5.659,22.950,5.058
2,0,1,23.611,5.671,22.950,5.070
3,0,1,23.599,5.671,22.938,5.070
4,0,1,23.587,5.682,22.927,5.081
6,0,1,23.599,5.694,22.903,5.058
7,0,1,23.576,5.705,22.880,5.069
8,0,1,23.564,5.729,22.868,5.092
9,0,1,23.540,5.740,22.845,5.104
10,0,1,23.517,5.763,22.821,5.127
11,0,1,23.493,5.774,22.798,5.138
12,0,1,23.470,5.798,22.774,5.161
13,0,1,23.435,5.821,22.739,5.184
14,0,1,23.411,5.844,22.715,5.207
15,0,1,23.376,5.867,22.680,5.230
16,0,1,23.352,5.890,22.657,5.253
17,0,1,23.317,5.913,22.621,5.276
18,0,1,23.294,5.936,22.598,5.299
19,0,1,23.258,5.959,22.563,5.322
20,0,1,23.235,5.982,22.539,5.345
21,0,1,23.200,6.005,22.504,5.368
22,0,1,23.176,6.028,22.480,5.391
23,0,1,23.141,6.063,22.445,5.426
24,0,1,23.106,6.085,22.410,5.449
25,0,1,23.070,6.120,22.374,5.484
26,0,1,23.035,6.143,22.339,5.507
27,0,1,23.000,6.178,22.304,5.541
28,0,1,22.964,6.212,22.268,5.576
29,0,1,22.929,6.259,22.233,5.622
30,0,1,22.894,6.293,22.197,5.657
31,0,1,22.847,6.328,22.150,5.691
32,0,1,22.811,6.374,22.115,5.738
33,0,1,22.776,6.409,22.080,5.772
34,0,1,22.740,6.444,22.044,5.807
35,0,1,22.705,6.478,22.009,5.842
36,0,1,22.670,6.513,21.973,5.876
37,0,1,22.623,6.547,21.926,5.911
38,0,1,22.587,6.570,21.891,5.934
39,0,1,22.540,6.605,21.844,5.968
40,0,1,22.493,6.640,21.797,6.003
41,0,1,22.446,6.662,21.750,6.026
42,0,1,22.399,6.697,21.703,6.060
43,0,1,22.352,6.720,21.656,6.083
44,0,1,22.294,6.743,21.597,6.106
45,0,1,22.235,6.777,21.538,6.140
46,0,1,22.176,6.800,21.480,6.163
47,0,1,22.129,6.835,21.433,6.198
48,0,1,22.071,6.857,21.374,6.221
49,0,1,22.024,6.880,21.327,6.243
50,0,1,21.965,6.915,21.268,6.278
51,0,1,21.918,6.938,21.221,6.301
52,0,1,21.883,6.961,21.186,6.324
53,0,1,21.836,6.984,21.139,6.347
54,0,1,21.800,7.007,21.103,6.370
55,0,1,21.753,7.030,21.056,6.393
