interaction_id,type_ped,type_cyc,ids_ped,ids_cyc,start_frame,end_frame,start_time_s,end_time_s,duration_s,interaction_label,direction,approach,position,distance,dist_mean,dist_min,speed,speed_mean,in_hull,split,density_ped_evolution,mean_density_ped,std_density_ped,min_density_ped,max_density_ped,trend_density_ped,density_cyc_evolution,mean_density_cyc,std_density_cyc,min_density_cyc,max_density_cyc,trend_density_cyc,pet,pet_val,ttac,ttac_min,risk,risk_score,speed_var_ped,speed_var_cyc,spatial_var_ped,spatial_var_cyc,most_reactive_agent,recording
0,ped_noise,cyc_noise,[4],[6],85,133,2.8361695028361695,4.437771104437771,1.6016016016016017,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CRITICAL_PROXIMITY,2.7009204152211184,1.0179690675437507,VERY_FAST,21.90452525669464,,,,,,,,,,,,,,,MEDIUM,3.0030030030030033,MEDIUM,2.0786077276463497,HIGH,5,DECELERATING,DECELERATING,LINEAR,SLIGHT_DEVIATION,cyc,P2_01_01_01.csv
0,ped_noise,cyc_noise,[0],[5],69,122,2.3023023023023024,4.070737404070737,1.7684351017684352,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.0190892666296993,1.6654779976590093,VERY_FAST,20.59806350406159,,,,,,,,,,,,,,,MEDIUM,2.135468802135469,MEDIUM,3.4561774307416675,HIGH,5,DECELERATING,DECELERATING,LINEAR,HIGH_DEVIATION,cyc,P2_01_01_02.csv
0,ped_noise,cyc_noise,[6],[1],146,214,4.8715382048715385,7.140473807140474,2.2689356022689355,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.2486898042024372,2.138184734550491,FAST,14.898093073528718,,,,,,,,,,,,,,,LOW,4.704704704704705,LOW,7.374820145412992,LOW,2,DECELERATING,DECELERATING,LINEAR,SLIGHT_DEVIATION,cyc,P2_01_01_03.csv
0,ped_noise,cyc_noise,[0],[3],89,135,2.9696363029696364,4.504504504504505,1.5348682015348682,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CRITICAL_PROXIMITY,2.6511056330824583,0.8209019417195795,VERY_FAST,23.213561624654854,,,,,,,,,,,,,,,MEDIUM,3.6036036036036037,CRITICAL,0.9202474118197421,CRITICAL,7,ACCELERATING,ACCELERATING,LINEAR,SLIGHT_DEVIATION,cyc,P2_01_01_04.csv
0,ped_noise,cyc_noise,[0],[2],84,133,2.8028028028028027,4.437771104437771,1.6349683016349683,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.939499384476613,1.4524165816535841,VERY_FAST,21.65163814082998,,,,,,,,,,,,,,,MEDIUM,3.5035035035035036,HIGH,1.1373873553013107,HIGH,6,DECELERATING,DECELERATING,LINEAR,HIGH_DEVIATION,cyc,P2_01_01_05.csv
0,ped_noise,cyc_noise,[0],[2],121,184,4.037370704037371,6.139472806139473,2.1021021021021022,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.0524554996631172,1.7656763270180051,VERY_FAST,16.515123400032888,,,,,,,,,,,,,,,LOW,4.904904904904905,MEDIUM,3.3266621911734107,MEDIUM,4,DECELERATING,ACCELERATING,LINEAR,SLIGHT_DEVIATION,cyc,P2_01_01_06.csv
0,ped_noise,cyc_noise,[6],[1],98,144,3.2699366032699366,4.804804804804805,1.5348682015348682,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.8467802215260596,1.3148909314877881,VERY_FAST,22.97168432823653,,,,,,,,,,,,,,,MEDIUM,3.2365699032365702,LOW,14.199177458735637,MEDIUM,4,STABLE,STABLE,LINEAR,MODERATE_DEVIATION,cyc,P2_01_01_07.csv
0,ped_noise,cyc_noise,[0],[2],90,136,3.0030030030030033,4.537871204537871,1.5348682015348682,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.0381698655544023,1.6369814556751028,VERY_FAST,22.769819060959573,,,,,,,,,,,,,,,HIGH,1.7017017017017018,LOW,5.395838616347476,HIGH,5,STABLE,DECELERATING,LINEAR,MODERATE_DEVIATION,cyc,P2_01_01_08.csv
0,ped_noise,cyc_noise,[0],[3],145,207,4.838171504838171,6.906906906906907,2.0687354020687354,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CLOSE,3.1070819476542657,2.084708915888608,VERY_FAST,17.82842897391274,,,,,,,,,,,,,,,None,,MEDIUM,3.363687033800618,MEDIUM,4,DECELERATING,DECELERATING,LINEAR,SLIGHT_DEVIATION,cyc,P2_01_01_09.csv
0,ped_noise,cyc_noise,[2],[23],118,171,3.9372706039372707,5.705705705705706,1.7684351017684352,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.6465089254008785,0.8835326895182005,VERY_FAST,19.902987145354338,,,,,,,,,,,,,,,MEDIUM,2.8695362028695364,LOW,6.431773519830256,MEDIUM,4,STABLE,ACCELERATING,LINEAR,MODERATE_DEVIATION,cyc,P2_01_01_10.csv
0,ped_noise,cyc_noise,[0],[2],82,127,2.7360694027360695,4.237570904237571,1.5015015015015016,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CLOSE,2.9470640063252,1.5000220087562544,VERY_FAST,23.701574522808574,,,,,,,,,,,,,,,MEDIUM,3.3700367033700367,MEDIUM,3.737870736231485,HIGH,5,ACCELERATING,ACCELERATING,LINEAR,HIGH_DEVIATION,cyc,P2_01_01_11.csv
0,ped_noise,cyc_noise,[0],[2],129,195,4.3043043043043046,6.506506506506507,2.2022022022022023,OVERTAKING,SAME_DIRECTION,LATERAL_APPROACH,RIGHT,CLOSE,3.193010153690771,1.9545809134999264,VERY_FAST,15.459242373219974,,,,,,,,,,,,,,,MEDIUM,2.235568902235569,LOW,5.996607892819282,MEDIUM,4,STABLE,ACCELERATING,LINEAR,SLIGHT_DEVIATION,cyc,P2_01_01_12.csv
